Date,United States,Mortagage Value,GDP,Unemployment Rate,SP500
1975-01-31,0.0,0.0,0.0,0.0,0.0
1975-02-28,0.6395227020420552,-3.3934252386002153,-0.28642820405686836,0.0,0.05963029218844104
1975-03-31,1.681678025097997,-5.620360551431594,-0.4647875322990066,6.172839506172827,0.2385211687537218
1975-04-30,3.0470440780668953,-6.468716861081648,-0.5317723726800411,8.641975308641966,0.1192605843768609
1975-05-31,3.9225397797943167,-5.514316012725341,-0.4963551007544459,11.111111111111104,0.1192605843768609
1975-06-30,4.1533728712109665,-5.726405090137849,-0.37408851854171526,8.641975308641966,-0.3577817531305827
1975-07-31,4.421355395814472,-5.726405090137849,-0.18892291456429344,6.172839506172827,-1.431127012522352
1975-08-31,4.839250126510157,-5.196182396606577,0.036700506415652034,3.703703703703707,-1.610017889087654
1975-09-30,5.217581094586435,-3.1813361611876876,0.2869004343492137,3.703703703703707,-2.2063208109719796
1975-10-31,5.587853872066984,-2.2269353128313796,0.5541109186829714,3.703703703703707,-2.9815146094215863
1975-11-30,6.0773875338832175,-2.969247083775179,0.8331374262011846,2.469135802469138,-3.9355992844364946
1975-12-31,6.675846875795233,-3.4994697773064694,1.1135806245964193,1.234567901234569,-4.531902206320799
1976-01-31,7.294259772429809,-4.347826086956523,1.3711925149445452,-2.469135802469138,-4.710793082886101
1976-02-29,7.955109837098822,-6.574761399787903,1.5778343313475673,-4.938271604938276,-4.7704233750745315
1976-03-31,8.881444214542631,-7.104984093319193,1.7126355480591806,-6.172839506172845,-4.949314251639834
1976-04-30,10.081276031510955,-7.423117709437957,1.776201851758695,-4.938271604938276,-4.7704233750745315
1976-05-31,10.975957498929755,-6.998939554612939,1.7800618211047892,-8.641975308641983,-4.710793082886101
1976-06-30,11.594614238257133,-6.150583244962885,1.7408359092127037,-6.172839506172845,-4.710793082886101
1976-07-31,12.351199981799663,-5.302226935312832,1.6787376257698148,-3.703703703703707,-4.47227191413238
1976-08-31,13.085717449698933,-4.559915164369032,1.6139188852080002,-3.703703703703707,-4.174120453190216
1976-09-30,13.66668597373697,-4.772004241781541,1.564457895023202,-6.172839506172845,-3.7567084078711925
1976-10-31,14.262852909687062,-5.302226935312832,1.544357309970943,-4.938271604938276,-2.5044722719141213
1976-11-30,15.093794041655453,-6.574761399787903,1.5654228873597256,-3.703703703703707,-1.1926058437686302
1976-12-31,15.961102300652911,-6.7868504772004306,1.6368631178902404,-3.703703703703707,0.17889087656530195
1977-01-31,16.77818115291019,-7.529162248144211,1.7618501572218968,-7.407407407407414,0.8944543828264886
1977-02-28,17.801422937200158,-8.059384941675502,1.9390391756090954,-6.172839506172845,0.8348240906380475
1977-03-31,19.383974291676665,-7.847295864262993,2.1600018889211734,-8.641975308641983,1.3714967203339323
1977-04-30,21.568166278071306,-7.211028632025449,2.4028822473234257,-11.11111111111112,1.967799642218258
1977-05-31,23.468304962076573,-6.468716861081648,2.6393772309031656,-13.58024691358024,2.6833631484794234
1977-06-30,24.82423632299593,-6.044538706256631,2.839951914637193,-11.11111111111112,3.3989266547406096
1977-07-31,26.260893745747047,-5.196182396606577,2.979054533359475,-14.814814814814811,4.054859868813356
1977-08-31,27.826092299140566,-5.196182396606577,3.0400338363270283,-13.58024691358024,4.651162790697681
1977-09-30,29.169846828518853,-5.620360551431594,3.0235057760950865,-16.04938271604938,5.485986881335729
1977-10-31,30.402675997780328,-5.408271474019085,2.962218496849909,-16.04938271604938,6.5593321407274985
1977-11-30,31.756730239424403,-5.408271474019085,2.904832250454521,-16.04938271604938,7.215265354800243
1977-12-31,33.03090368392509,-4.9840933191940495,2.904113639140094,-20.987654320987655,8.288610614192013
1978-01-31,34.19026410559658,-4.347826086956523,3.0042059293646153,-20.987654320987655,8.467501490757314
1978-02-28,35.339649013835725,-2.8632025450689245,3.2309791284476677,-22.222222222222225,8.94454382826476
1978-03-31,36.73580338996045,-2.439024390243907,3.575707241856844,-22.222222222222225,9.0041741204532
1978-04-30,38.618311756574016,-0.7423117709437994,3.9909619228396296,-24.69135802469136,9.06380441264162
1978-05-31,40.533570238235974,1.5906680805938531,4.407140532655244,-25.92592592592593,8.706022659511037
1978-06-30,42.22285661843608,2.9692470837751976,4.765316943520237,-27.160493827160497,8.407871198568873
