Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1976-05-31,38.66872288,41.305256138,30.173873829,40.534975694,18.852662672,21.900297506,26.689059057,28.891394033,35.59908689,30.039606392,27.146508092,34.376577565,29.265649798,35.162172179,37.714617773,37.404403986,33.601530275,38.061364098,28.267692338,29.262398869,16.079612482,25.709012727,27.546724112,42.225270039,35.311936613,31.229384375,34.328151602,32.098205691,24.648220923,23.760062205,30.434766751,23.367387473,30.019628923,45.601290488,33.217717956,40.968184259,24.047991853,31.594559285,23.388179531,32.061953542,36.931961727,34.829773735,37.098682686,27.963120133,28.088183001,29.685775072,19.722252031,49.421046377,31.125003967,36.961550641
1976-06-30,38.766727974,41.505531635,30.119673042,40.885958983,19.080539627,21.975420583,26.814198942,28.945481331,34.737325882,30.446183375,27.170707674,34.460403343,29.769841772,35.4166648,38.13181022,37.644274288,33.912624949,38.28814801,28.09172655,29.476482328,16.095616999,25.807708331,27.735557823,41.919130071,34.446470459,31.44319723,34.455672221,32.108915021,24.734516425,24.032437565,30.659309798,23.518876115,30.203339517,45.908676947,33.501625651,41.257660163,24.518167213,31.883813523,23.653697052,32.473480901,37.221940422,34.827100803,36.698960456,28.08587061,28.265291421,29.890282367,20.037545648,49.362623834,31.334664055,37.429244334
1976-07-31,38.807778063,41.67610397,30.105871129,41.207193961,19.383820497,22.008767742,27.003695452,28.948326221,34.119170949,30.889000323,27.303876477,34.496156596,30.092628981,35.588684935,38.435552891,37.786477116,34.225832731,38.414762736,27.871239698,29.743811813,16.201906661,25.916721132,28.030329798,41.737661464,33.713263098,31.575517307,34.467768986,32.124588113,24.810365556,24.207949153,30.893094047,23.702519638,30.398079765,46.244231692,33.719355974,41.588418973,25.02842477,32.083885534,23.873124977,32.837097716,37.508422875,34.773692432,36.499216976,28.208277002,28.484529886,30.026708412,20.435950905,49.244904257,31.476792722,38.000343875
1976-08-31,38.804584756,41.807870277,30.15805134,41.515910311,19.689885243,22.012756905,27.162621115,28.919776368,33.980059458,31.118331507,27.538420258,34.496822728,30.190487548,35.671979444,38.73750987,37.866872165,34.49656649,38.566887311,27.645047669,30.000699409,16.360700129,26.008763315,28.337358728,41.679672239,33.300283473,31.661822407,34.460803418,32.13297089,24.882718336,24.267525378,31.122877844,23.761925665,30.536684345,46.620333876,33.922940536,41.923182283,25.49426885,31.904951231,24.037300387,33.075068044,37.802208378,34.767084438,36.494187679,28.376181875,28.715185331,30.193211109,20.778904954,49.112798197,31.631967028,38.59600885
1976-09-30,38.778522226,41.966723271,30.24887943,41.740751112,19.964257603,22.044873607,27.245900124,28.887424934,34.075961238,31.1495231,27.791968228,34.569875941,30.220368559,35.726608952,39.093352632,38.000618061,34.710607687,38.783257113,27.46988201,30.144319135,16.516384618,26.095485781,28.546036137,41.730887445,33.202946539,31.732802613,34.51548631,32.130001121,24.953804798,24.178076282,31.367098815,23.684737823,30.619172421,47.09376349,34.074815282,42.240189571,25.884620099,31.381621326,24.149779975,33.200432261,38.041753638,34.805725395,36.581654399,28.522497381,28.923885327,30.367435738,20.968751758,49.024792881,31.825327479,39.185660247
1976-10-31,38.810817028,42.212437101,30.418323824,41.845782574,20.251708017,22.186948527,27.33877914,28.896064957,34.186386972,31.07296105,27.980055874,34.795859756,30.319156934,35.830379622,39.487700753,38.277429275,34.824205515,39.078092943,27.420971977,30.172021009,16.649593205,26.186104203,28.697263972,41.891286228,33.287762625,31.844105279,34.683631547,32.149930183,25.037729334,23.965906851,31.676712706,23.619700889,30.720317004,47.698257918,34.134863992,42.506850808,26.236993891,31.052906238,24.232223196,33.261365811,38.159276972,34.867669538,36.801385526,28.662780371,29.088425517,30.492512368,21.094545756,48.997962612,32.018179683,39.782133723
1976-11-30,38.958589355,42.541827743,30.650693734,41.91269506,20.60524574,22.446311806,27.409948304,28.984412899,34.253451345,30.961643094,28.061112058,35.189934681,30.559155241,36.034817275,39.807366543,38.676676546,34.862477183,39.423699064,27.52828599,30.217793309,16.730801473,26.301047833,28.845188338,42.096454332,33.471321692,32.031358615,34.994631474,32.243479373,25.170218806,23.725613924,32.078955061,23.61670116,30.867728121,48.387662113,34.148587356,42.706517781,26.61649969,31.43076453,24.305121856,33.303452418,38.161535679,34.957333405,37.118761288,28.873700821,29.213406174,30.622153881,21.270337462,49.035252481,32.250827557,40.345628317
1976-12-31,39.13277022,42.938783128,30.82311233,42.036304435,20.958384716,22.717921814,27.37304424,29.149911444,34.092608776,30.900242242,28.06175556,35.680398579,30.742466577,36.338834744,40.039119596,39.173294058,34.89372038,39.752634592,27.759526158,30.422313405,16.77960456,26.437570347,29.019198564,42.234937257,33.786499149,32.293832855,35.388966433,32.418221011,25.356867302,23.585978476,32.573296992,23.625340527,31.023948506,49.069922161,34.193066447,42.87103667,27.029590246,32.169324087,24.398681991,33.346206334,38.135858318,35.115464607,37.338979993,29.179708542,29.323544291,30.729391574,21.476621985,49.164569544,32.557981354,40.805485319
1977-01-31,39.22705971,43.363484696,30.920885219,42.276978424,21.326791816,22.927245981,27.299231789,29.36469536,33.587873157,30.887868732,28.017617927,36.159031823,30.832411702,36.643877456,40.298939473,39.715808077,34.994245488,40.085151921,28.049465487,30.758064104,16.820085378,26.596187189,29.203364554,42.264856473,34.208943779,32.631969008,35.752073904,32.694680847,25.559949132,23.648925008,33.13796787,23.638171069,31.071860146,49.651538843,34.311426508,43.10791094,27.387583221,32.689500449,24.523090144,33.417161568,38.155676085,35.39918344,37.522705777,29.521182611,29.445371209,30.803164378,21.626854417,49.417028205,32.905334511,41.165835675
1977-02-28,39.268026698,43.758559928,31.039521327,42.63330944,21.80517062,23.104372016,27.269350987,29.584899994,32.900145324,30.932955376,27.93278739,36.544480204,31.089284694,36.890299618,40.652913871,40.254799992,35.251945359,40.475572988,28.332101625,31.066130948,16.834072641,26.777685132,29.371051473,42.249090737,34.808288827,33.038510539,36.050037022,33.11513031,25.749259239,23.921212468,33.697019128,23.67779844,30.947487782,50.082873063,34.589795199,43.436842311,27.629453196,32.940189514,24.655439466,33.553708655,38.253314246,35.817761853,37.984675041,29.875524739,29.595588845,30.918577569,21.788321173,49.789064731,33.330013808,41.487681668
1977-03-31,39.329485816,44.077087503,31.279430337,43.025456649,22.390068744,23.300766657,27.341929195,29.74666429,33.024621962,31.039128541,27.846272289,36.822845913,31.672612592,37.106108577,41.098824028,40.756304618,35.722239429,40.947903408,28.602590755,31.272385421,16.825387362,26.941115898,29.584994224,42.290832867,35.893864834,33.511678379,36.325228562,33.644508884,25.921770999,24.275948147,34.185241611,23.822217989,30.880411203,50.339989533,35.014112761,43.802383966,27.840224558,33.026690158,24.847806933,33.809427778,38.465275414,36.312489662,39.067570481,30.288890577,29.789646242,31.109172162,22.104262016,50.259077809,33.834640825,41.809054258
1977-04-30,39.518284481,44.319447943,31.581190236,43.360614472,22.967165413,23.569731067,27.634353661,29.812642514,34.791418387,31.205135658,27.837754682,37.075582541,32.437721229,37.291633173,41.612051539,41.122802579,36.392469899,41.491247364,28.912573436,31.429971739,16.875424225,27.090439268,29.935255388,42.512261232,37.418656872,34.059836681,36.586663883,34.206348617,26.088238321,24.55275819,34.620932957,24.101666901,31.103462808,50.407579091,35.494511366,44.160066103,28.16703814,33.08929763,25.145215795,34.201065665,38.837465228,36.804301427,40.752096323,30.764459877,30.040125267,31.347883764,22.608556866,50.814032602,34.323209332,42.148776482
1977-05-31,39.842819317,44.528719663,31.839620847,43.631691361,23.556734248,23.910041564,28.131118175,29.799456066,36.02387191,31.402777353,27.945449464,37.399217926,32.781437862,37.511983014,42.144476623,41.479350562,37.147574845,42.071655266,29.310597043,31.665665064,17.04067878,27.287307791,30.400675137,42.932114957,37.808166823,34.680317717,36.819442338,34.761501234,26.277894358,24.726615709,35.075210708,24.397911769,31.516995535,50.35081553,35.905848329,44.509206563,28.704240467,33.327480873,25.462129289,34.625763396,39.363699558,37.242183052,41.043749772,31.25201495,30.350507774,31.640888722,23.156951113,51.389485092,34.798662909,42.536481076
1977-06-30,40.260273081,44.736402428,32.163831071,43.912246508,24.154797329,24.313269341,28.692201646,29.77082754,35.579946463,31.608590638,28.130205395,37.786645703,32.793364209,37.91775014,42.625817067,42.055916756,37.783907035,42.649338585,29.828360558,32.020626128,17.266105186,27.579469954,30.921598939,43.420414512,37.022635299,35.34692437,37.04963831,35.300957666,26.511820435,24.87724755,35.572426315,24.578470678,31.898136231,50.274715265,36.272452208,45.012618074,29.390289038,33.742115252,25.679625498,34.918933451,39.987996294,37.652887886,40.030314906,31.718223894,30.71069999,31.980722302,23.653488863,51.906936503,35.384588121,43.030020771
1977-07-31,40.777049565,44.959075561,32.620847648,44.25624865,24.659586471,24.812935608,29.289496591,29.823691773,35.160380282,31.807433075,28.359336599,38.139248688,33.081054356,38.501357737,43.058482906,42.781615689,38.2167654,43.173291331,30.414337588,32.374320439,17.459610232,27.902611139,31.446337943,43.863878031,36.710413359,36.038235671,37.33452761,35.853926343,26.806977416,25.025058912,36.075137795,24.659502523,32.249629189,50.257209561,36.871371293,45.764055654,30.05740015,34.141190763,25.773643795,35.004940765,40.636324424,38.037889819,39.7419944,32.138359624,31.088613617,32.28178563,24.231585109,52.342522244,36.032490262,43.668611195
1977-08-31,41.314748418,45.186872889,33.123037701,44.604611115,25.172631146,25.340871384,29.855534589,29.987866708,35.117118439,31.921913146,28.628237743,38.46569039,33.582416612,39.072211341,43.498023473,43.42276926,38.540261176,43.603644489,30.991249124,32.62531141,17.573450103,28.178462502,31.909585496,44.239451979,36.979775234,36.748531633,37.761758821,36.406454058,27.150860501,25.136894089,36.540948879,24.738956415,32.614285824,50.364312864,37.587776744,46.657592249,30.603839515,34.393042494,25.843304793,34.994226741,41.196797893,38.287351833,39.968311939,32.455521022,31.45493256,32.515996285,24.847301596,52.714724351,36.566491146,44.386501185
1977-09-30,41.796192805,45.405519366,33.531694719,44.895848854,25.578601344,25.805187504,30.218036453,30.228954762,35.353625551,31.987345682,28.934279061,38.891699304,34.057315607,39.511040335,44.015834982,43.882711873,38.838817143,43.959820733,31.505937956,32.780016585,17.628427448,28.437102904,32.245776283,44.602063622,37.419034371,37.484916937,38.404371831,36.927766512,27.462759932,25.315619574,36.930758225,24.836752899,32.925992733,50.644594954,38.004517133,47.564401242,31.01508852,34.398878695,25.986226113,35.04639862,41.576588293,38.427948461,40.293461681,32.639445061,31.791268477,32.749818383,25.347662516,53.037562004,36.949633837,45.059242185
1977-10-31,42.226402989,45.633650234,33.826903264,45.143449511,25.866753827,26.217502981,30.342091412,30.522481736,35.766284017,32.153593819,29.291842306,39.487310177,34.481810363,39.919509081,44.553078112,44.213217734,39.101413544,44.315058021,31.920098218,32.947482506,17.666367317,28.755206258,32.491063337,45.065711638,37.765750532,38.227724442,39.160649715,37.429527764,27.709905947,25.72918371,37.267820685,24.974734145,33.164234444,51.085243573,38.113000802,48.390279284,31.317694491,34.502217886,26.164640786,35.214751782,41.858727373,38.661325349,40.840949884,32.783290439,32.066517673,32.998169808,25.709143921,53.329302466,37.244501268,45.647540432
1977-11-30,42.553934451,45.906829344,34.130424692,45.360578076,26.151806407,26.596253018,30.374935905,30.84154615,36.250979384,32.372659843,29.724928021,40.19554969,34.78172126,40.443379804,45.03626602,44.507364983,39.261662952,44.827372251,32.216836237,33.184084317,17.697533001,29.108140387,32.742745583,45.684839811,38.040463078,38.929489501,39.827360967,37.951146032,27.929773194,26.392475355,37.601260454,25.151028716,33.354935796,51.663366021,38.18069185,49.103924532,31.596639646,35.030232242,26.313170541,35.500438141,42.197267852,39.070980434,41.630656415,33.05747376,32.269362662,33.22827752,25.988681002,53.657588823,37.506701455,46.22353934
1977-12-31,42.712409598,46.249123611,34.454429945,45.58253836,26.413576519,26.925818326,30.463617618,31.140675778,36.758171533,32.571961359,30.239239653,40.916075022,34.865651527,41.047228177,45.438103932,44.767892503,39.291151456,45.572636029,32.416796078,33.484542439,17.671905393,29.408934977,32.985724549,46.398826676,38.379028392,39.533520834,40.289024742,38.475955064,28.130293695,27.094825768,37.891423656,25.26623676,33.580309721,52.340048413,38.33075516,49.696259464,31.934487983,35.605433841,26.442887606,35.861822168,42.583831018,39.545039772,42.294237104,33.476913922,32.450633647,33.387830081,26.309071149,54.045408538,37.795404555,46.846668659
1978-01-31,42.761394632,46.653425307,34.805226786,45.874359676,26.719130093,27.199090947,30.611010514,31.356046009,37.077914156,32.805872048,30.755358968,41.625267395,35.003538197,41.628793177,45.748866447,44.995327527,39.272319367,46.440648054,32.580898885,33.779340997,17.639819075,29.669136842,33.170518358,47.084147657,38.875750798,40.00023024,40.595303887,38.991151801,28.311064805,27.435046345,38.111354614,25.248114792,33.918280298,53.056092221,38.588787764,50.279944572,32.355175536,35.968672655,26.571717405,36.225377817,42.971296247,39.941276571,42.747533528,33.979872402,32.669386757,33.512439952,26.676346454,54.513406367,38.136146281,47.547624364
1978-02-28,42.822224381,47.136000729,35.170646616,46.219518839,27.012847783,27.443924067,30.860042539,31.477393846,37.228777024,33.034745049,31.146189407,42.313198547,35.432671365,42.116879712,46.073499505,45.329555398,39.314675693,47.284363784,32.74514111,33.974868733,17.72008714,29.947512103,33.419662003,47.659973472,39.596375704,40.369457515,40.888783973,39.550686502,28.489138185,27.305093992,38.372263482,25.183719256,34.317737817,53.775742247,39.051988602,51.022043659,32.8363125,36.246355888,26.726888355,36.526516215,43.401357716,40.163299755,43.246329166,34.523628146,32.942066837,33.726344924,27.056208095,55.141763741,38.506072846,48.307796939
1978-03-31,43.041842536,47.72743049,35.508890896,46.535538639,27.289509678,27.769694923,31.289199624,31.544174092,37.579552136,33.182209945,31.382339335,43.005121696,36.231254727,42.500935572,46.449871661,45.853856333,39.466890251,48.064732057,32.929130766,34.115870541,17.907317349,30.295431215,33.912880439,48.13057327,40.698561943,40.733996049,41.26972485,40.179128104,28.707279819,26.952339947,38.804660513,25.153477821,34.631291469,54.478644635,39.749707154,51.881842045,33.361692636,36.589233342,26.968476075,36.751931233,43.910760306,40.287046334,44.070107619,35.043095587,33.26550826,34.103431939,27.541264633,55.926053316,38.92422154,49.06018018
1978-04-30,43.522466677,48.385034564,35.901085841,46.898811808,27.644736236,28.226546101,31.822287591,31.598819836,38.383919921,33.253082422,31.54885453,43.691910907,37.347751753,42.880308866,46.901297917,46.464633822,39.788608714,48.823763082,33.205079657,34.316633529,18.159061888,30.741234007,34.613810555,48.507355807,42.248179257,41.178490177,41.774420943,40.893965339,29.014289248,26.598078469,39.432067064,25.23200732,34.799015088,55.157349322,40.459686595,52.731306512,33.974136627,37.045841457,27.332563421,36.995218386,44.457529609,40.493860866,45.290561653,35.568386075,33.632285803,34.582425559,28.212494686,56.739943246,39.437860454,49.737906687
1978-05-31,44.125914789,49.036283371,36.433350336,47.417832081,28.085623754,28.716543043,32.332240882,31.685137771,38.788497392,33.413147771,31.764475446,44.28366471,38.097964913,43.332336915,47.414904348,47.054031216,40.344774144,49.562957187,33.651670262,34.70071421,18.512565761,31.24406859,35.366002708,48.844079421,42.690771218,41.722471406,42.318203298,41.72282545,29.418356893,26.537881093,40.17688829,25.486969165,34.918854314,55.776739296,40.918547371,53.519634053,34.643228661,37.503912429,27.741048286,37.290088997,44.990195802,40.852340866,45.839910265,36.165701906,34.031508353,35.085859677,28.975075266,57.465251498,40.016535627,50.333348773
1978-06-30,44.707217293,49.600936062,37.091200556,48.04171499,28.484861836,29.178879655,32.833817443,31.782172545,38.642500144,33.845648954,32.062271188,44.755923782,38.353857768,43.749137753,47.958949826,47.644101291,41.063405128,50.253443892,34.23264186,35.194924995,18.97379309,31.72276578,36.058453541,49.225061795,42.051398242,42.304405353,42.759231251,42.595216281,29.904215305,26.81456405,40.900744727,25.823885807,35.139798937,56.331169468,41.227611457,54.28417713,35.309990462,37.854026588,28.06707229,37.580167191,45.4727014,41.324304346,45.870674675,36.827664807,34.438841617,35.550487911,29.6534536,58.065362984,40.56363863,50.917727316
1978-07-31,45.325530735,49.998652442,37.820161877,48.681415834,28.833736747,29.659400813,33.357881297,31.839920779,38.715357801,34.429847971,32.43130152,45.151547083,38.59234638,43.983375006,48.448882547,48.277252057,41.787776657,50.833350739,34.912890212,35.608977748,19.431133307,32.194826773,36.682361931,49.633446145,42.012822687,42.811081848,43.021414103,43.390539695,30.418127093,27.218399454,41.472929495,26.111262864,35.46909981,56.81550092,41.59578966,55.142534207,35.939849854,38.101845772,28.345203061,37.874105258,45.854394408,41.757249778,46.394063712,37.473619235,34.819365526,35.90922557,30.21355151,58.539368804,40.993277739,51.457357426
1978-08-31,45.982349722,50.230645047,38.495159714,49.217470198,29.193538592,30.113738465,33.811647961,31.878929222,39.018847192,34.905280525,32.91061788,45.507560422,38.824917928,44.085335625,48.869556202,48.736465249,42.401415054,51.34727327,35.674957248,35.933061053,19.773360065,32.637501449,37.252330784,49.951479341,42.416115972,43.185242106,43.119053115,44.038370114,30.892388067,27.621677875,41.857076763,26.370743648,35.812652185,57.196044427,42.069819717,56.054525582,36.486494782,38.188115159,28.761174221,38.178377697,46.105806085,42.019757697,46.96165662,38.033076237,35.168857298,36.238433522,30.6931765,58.932998375,41.208543601,51.872843223
1978-09-30,46.531639917,50.40290791,39.141327024,49.618557282,29.565236918,30.476111713,34.151271574,31.961483105,39.534318953,35.166659519,33.564358652,45.833145493,39.053103,44.179201361,49.332060875,48.898881258,42.890586566,51.90097188,36.439093117,36.233834711,19.955726024,33.037316154,37.762246432,50.170685427,42.825850935,43.488378511,43.157779656,44.568154871,31.301391517,27.968194455,42.138139056,26.650179357,36.123264536,57.433606335,42.441672232,56.880153435,36.928952144,37.908976209,29.346514135,38.503312535,46.203822705,42.149593226,47.264828685,38.501898747,35.50419419,36.481339138,31.04541092,59.318375415,41.251010379,52.233286978
1978-10-31,46.868549862,50.642510586,39.914863304,49.95729586,29.99360575,30.851316691,34.475153416,32.100818781,40.146023313,35.241547736,34.375501727,46.130032296,39.256134063,44.355764352,49.878646417,49.069226554,43.328418213,52.582287295,37.114691128,36.544112692,20.05570859,33.431570016,38.175263019,50.408334667,43.086462501,43.77482702,43.221383034,45.14168548,31.645724648,28.302978106,42.473593881,26.847052366,36.432121607,57.554879418,42.595481249,57.647624305,37.331610938,37.686419376,29.995066165,38.872394032,46.132857176,42.265709119,47.612141839,38.921568842,35.829307205,36.659804635,31.23031119,59.681639462,41.261220623,52.658976751
1978-11-30,47.087595305,51.02054493,40.758406949,50.280958629,30.322925574,31.337340045,34.904391563,32.257365497,40.550902356,35.316979169,35.17986847,46.445420181,39.204381682,44.736388742,50.412732268,49.400705083,43.710695925,53.413460309,37.621197358,36.835379539,20.219262805,33.785665279,38.415380504,50.777171998,43.245947868,44.05125768,43.398147885,45.828387128,31.951507052,28.63513615,42.930810504,26.932701788,36.746693524,57.69929646,42.807501096,58.464851914,37.738549414,38.183277241,30.630939519,39.273922245,45.91892984,42.419700984,48.271142465,39.326976068,36.138245599,36.959457379,31.395391406,60.019032508,41.30018876,53.20800365
1978-12-31,47.295874058,51.555151419,41.500613938,50.641200122,30.518411521,31.893466237,35.372206282,32.391710682,40.767934721,35.573612078,35.939073736,46.820909363,38.925568677,45.291651479,50.72260626,49.68305639,43.985730803,54.249565027,37.952155633,36.971422055,20.454511239,34.208337043,38.493806545,51.312650741,43.434925985,44.297520733,43.761991745,46.505244705,32.263107518,28.89146915,43.446328816,26.967956109,36.958303481,57.950078878,43.201180753,59.323152259,38.10775846,39.012922563,31.210859179,39.613235316,45.610615365,42.590587683,48.907770766,39.712882383,36.423112189,37.314504432,31.701378641,60.370741787,41.463719598,53.877666632
1979-01-31,47.491518885,52.221751849,42.08940936,51.055908614,30.75682306,32.433677955,35.732327372,32.488621598,41.154737837,35.989153888,36.782582392,47.181186183,38.900890336,45.891953429,50.809538415,49.836103419,44.164768047,54.967037097,38.115167614,37.050580741,20.688740605,34.794309801,38.60043033,51.960526822,43.868798481,44.48805464,44.300939953,47.083373524,32.611910992,29.03041029,43.974513174,26.968040444,37.104073943,58.258805724,43.60892483,60.079287411,38.392165692,39.637119532,31.743701391,39.812050588,45.320005264,42.744110197,49.372068934,40.083492834,36.68350795,37.620585685,32.060206851,60.738600786,41.716999209,54.622609325
1979-02-28,47.694290364,53.020358312,42.635017628,51.50857028,31.114002403,32.851936148,35.935154571,32.585486301,41.723524914,36.432878894,37.764958594,47.438941718,39.230922758,46.453590412,50.885236888,49.979318013,44.304542753,55.605728038,38.081275436,37.263028828,20.90240083,35.369346358,38.90177087,52.640448934,44.774958642,44.645734004,44.950955487,47.661606971,33.009399215,29.158619058,44.536942042,26.955136351,37.367135077,58.54956188,43.957340219,60.615194434,38.573694405,40.052160959,32.173649679,39.982302628,45.177049478,42.864054841,49.947739588,40.420809721,36.903355654,37.850240472,32.392371369,61.115540239,41.979713175,55.48168143
1979-03-31,47.967485562,53.983685127,43.318503398,51.966208633,31.612508586,33.144362799,36.119750509,32.760952881,42.526874403,36.851120384,38.819996288,47.57045449,39.835205963,46.911823636,51.071322263,50.26482242,44.581449609,56.248653453,37.875431862,37.585701827,21.120988744,35.763928625,39.323496666,53.318309499,46.135194427,44.792060979,45.60507013,48.41512979,33.432464169,29.374377731,45.164380197,27.02672907,37.787653365,58.806046537,44.285383224,60.939803777,38.713758226,40.315740197,32.427541386,40.171963068,45.235913706,43.02608285,50.958230812,40.749136871,37.04120021,38.028452483,32.81212936,61.489858424,42.314324327,56.547650705
1979-04-30,48.351635291,55.038248292,44.240019624,52.483876537,32.216512121,33.456901612,36.482208224,33.068498836,43.802934204,37.186009008,39.859226015,47.596790254,40.678022001,47.336380292,51.352913439,50.778129407,45.150080725,57.003478308,37.514033889,38.019769607,21.429615634,36.097025785,39.774851164,54.084478238,47.678924584,44.952493249,46.201726872,49.3522485,33.857674758,29.654832048,45.778305039,27.181348669,38.277196526,59.053525365,44.686936404,61.30718356,38.931380898,40.496647709,32.5159514,40.352575756,45.507196486,43.354083534,52.274988347,41.182531273,37.082441191,38.266110452,33.375153099,61.843655218,42.75762419,57.836332598
1979-05-31,48.831657162,55.943076052,45.258044117,53.114246095,32.854426207,33.853360824,37.012463247,33.49806983,44.245640328,37.448809901,40.865267534,47.686358114,40.931664214,47.764672946,51.777200692,51.4080642,45.858441412,57.868837538,37.016059431,38.654134379,21.842941102,36.689423151,40.237170371,54.979589229,48.262158217,45.136304214,46.784183539,50.267688906,34.262210404,30.000463567,46.321104461,27.337755636,38.78433263,59.335597589,45.196430216,61.856880891,39.31418428,40.746430306,32.525397071,40.652405967,45.964760384,43.829750815,53.006500811,41.743339972,37.055399394,38.644700296,34.001414586,62.153708584,43.202466326,59.206764711
1979-06-30,49.331687739,56.450107894,46.102689985,53.802485884,33.408531963,34.295572818,37.596713488,34.011768401,43.74597714,37.722716531,41.752382949,48.034805826,40.752259279,48.143147057,52.401055747,51.965466349,46.388189998,58.631106889,36.5202265,39.393807021,22.24370746,37.403024517,40.70188691,55.802393602,47.929137433,45.303744689,47.402484945,51.01086208,34.612538634,30.470209854,46.789403994,27.563044758,39.31127081,59.593022233,45.500353794,62.536056805,39.784272397,41.142921868,32.582374529,41.181649898,46.513317466,44.332901728,53.240352454,42.296797983,37.001870637,39.083501558,34.554808631,62.371167142,43.480113033,60.490488438
1979-07-31,49.756807278,56.526825248,46.708973814,54.554517789,33.879962761,34.70151648,38.10318775,34.530641412,43.81477483,38.025153463,42.436822983,48.629444677,40.981747349,48.465154178,53.05293137,52.366238845,46.570320703,59.149212689,36.206305315,39.932688897,22.542915891,37.759833458,41.17817592,56.266252672,47.731234529,45.410969428,47.995421291,51.583024208,34.904993974,31.034538464,47.200972264,27.91368581,39.799028708,59.777637975,45.636679809,63.361656826,40.255664336,41.474501149,32.757565274,41.90414954,46.977959405,44.789373999,53.763709598,42.73180453,36.963981858,39.473952475,34.905556879,62.492075166,43.606292479,61.576522348
1979-08-31,50.123021096,56.322143893,47.266922516,55.348380431,34.476629971,34.989360163,38.479548704,35.011529399,44.547675661,38.360176268,43.071054688,49.316687462,41.325462646,48.673786247,53.479420838,52.644106212,46.584925747,59.475104299,36.097667518,40.143717616,22.712518853,37.875305285,41.655871283,56.199986255,47.652764984,45.457482551,48.419464101,51.991495296,35.14368153,31.541556088,47.621432968,28.249851597,40.164899312,59.952247861,45.939519592,64.202917823,40.739742682,41.642230881,33.021050339,42.59248326,47.239781292,45.193882733,54.491088147,43.036228437,36.997080848,39.827488106,35.112607013,62.57085641,43.708392666,62.328498548
1979-09-30,50.444205568,56.014613651,47.928731674,56.07474291,35.095826013,35.212707253,38.785219942,35.432999867,45.54370948,38.73814122,43.78664599,49.987881353,41.559526174,48.759537056,53.629810478,52.889063279,46.658386631,59.742476497,36.087889328,40.18160281,22.795026966,37.998917014,42.061453851,55.548867639,47.739211753,45.477540081,48.619655178,52.22592043,35.298683538,31.898470755,48.064222728,28.44482017,40.35572223,60.094097294,46.340916187,64.953811665,41.168544173,41.719361328,33.303257735,43.029068996,47.367563457,45.548933772,55.086498395,43.214270802,37.160670784,40.099386607,35.312600043,62.618326706,43.847736199,62.699143189
1979-10-31,50.662189507,55.745782773,48.616477945,56.53978472,35.522612405,35.509565018,38.986107664,35.766442837,46.291853446,39.196468733,44.516789666,50.588736939,41.676540005,48.826415759,53.658038892,53.222203747,46.749208521,60.003889866,36.087891745,40.285496738,22.843337281,37.960285943,42.278530469,54.484476637,48.011900454,45.513958644,48.692336091,52.348848692,35.350181998,32.218947037,48.610207626,28.552496905,40.468634021,60.186524963,46.580302091,65.634016954,41.421269923,41.927925691,33.548674966,43.321345004,47.523010227,45.865437445,55.607013272,43.289449549,37.466307497,40.351665261,35.573361152,62.619921762,43.981070604,62.807649627
1979-11-30,50.768773784,55.582248142,49.18061747,56.623683023,35.853970203,35.925553359,38.922856035,36.077960321,46.696307552,39.733882845,45.220617171,51.098988063,41.504255834,48.89042819,53.62482544,53.643951293,46.806357013,60.277256919,36.080001187,40.570709732,22.883858771,37.789011105,42.272036135,53.428236533,48.286320632,45.572358985,48.775030183,52.471851565,35.318791327,32.595957208,49.306900375,28.685629261,40.659832993,60.293075652,46.490217224,66.369991082,41.481887292,42.424250491,33.731664359,43.581420309,47.834599937,46.146934227,56.269972717,43.312629675,37.854493212,40.664794778,35.937850519,62.543336644,44.012821936,62.830268101
1979-12-31,50.795971569,55.517235404,49.512599176,56.416293826,36.147524109,36.320053685,38.654478499,36.446885938,46.957294492,40.24331393,45.909704902,51.532038536,41.13056477,48.851422068,53.483518206,54.04247044,46.858705444,60.655481474,36.109362542,40.906922336,22.937448027,37.790920559,42.200654605,52.803652265,48.471505161,45.649412287,48.973487165,52.645293378,35.244372271,33.060844727,50.048617003,28.808137701,40.895590625,60.483289523,46.27778403,67.268514266,41.453035217,42.958396217,33.864321242,43.720021844,48.34467968,46.354417147,57.044665899,43.314972731,38.249482357,41.002011025,36.306228075,62.390818801,43.925260997,62.874357701
1980-01-31,50.810645664,55.487749033,49.659548794,56.108799443,36.452803901,36.60479269,38.416725218,36.900852906,47.175524171,40.615478906,46.555277202,51.891906535,40.970233554,48.706300719,53.27638608,54.343813461,46.943914884,61.160233919,36.204672262,41.144425401,23.023596761,38.019677049,42.23708102,52.726879662,48.80912762,45.784131935,49.267792045,52.845507456,35.177616875,33.606148429,50.621873776,28.868788459,41.062697444,60.811417488,46.238550949,68.02432016,41.442622635,43.426534174,33.969932066,43.698358748,49.011787939,46.479695537,57.755710786,43.336653312,38.616893508,41.435969038,36.55458535,62.28648828,43.792503788,62.894154588
